Program Name,Program Arthur,Program Description,Program Length,Program Level,Program Equipment,Days Per Week,Mesocycle Name,Mesocycle Description,Mesocycle Order,Microcycle Name,Microcycle Description,Microcycle Order,Workout Name,Workout Day,Workout Notes,Superset,Exercise Name,Exercise Description,Sets,Set Type,Target Repetitions,Target Min Repetitions,Target Max Repetitions,Target Weight (lbs),Target Weight (kg),Weight Increment (lbs),Weight Increment (kg),Target RPE,Target RIR,Percentage of 1RM,Progression Scheme ID,Advanced Exercise Sets
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,A2,Bodyweight inverted row,,3,Normal,6,6,12,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,B1,Barbell Zercher squat,,3,Normal,5,5,10,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,B2,Feet elevated push-up,,3,Normal,5,5,20,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,,Barbell sumo deadlift,,3,Normal,6,6,12,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,,X-band walk (heavy tension),,1,Normal,20,20,20,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,,Dumbbell Swiss ball crunch,,1,Normal,20,20,20,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,,Band rotary hold,Hold for 15 seconds on each side,1,Normal,,,,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout B,2,,A1,Barbell hip thrust (constant tension method),constant tension method,3,Normal,20,20,30,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout B,2,,A2,Weighted parallel pull-up,,3,Normal,1,1,3,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout B,2,,B1,Dumbbell Bulgarian split squat,,3,Normal,10,10,10,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout B,2,,B2,Barbell incline press,,3,Normal,6,6,10,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout B,2,,,Gliding leg curls,,2,Normal,6,6,15,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout B,2,,,Banded hip rotation,,1,Normal,8,8,15,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout B,2,,,Body saw,,1,Normal,8,8,15,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout B,2,,,Half-kneeling cable anti-rotation press,,1,Normal,8,8,12,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout C,3,,A1,American hip thrust,,3,Normal,5,5,5,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout C,3,,A2,Dumbbell chest supported row,,3,Normal,6,6,12,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout C,3,,B1,Dumbbell step up/reverse lunge combo,,3,Normal,8,8,15,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout C,3,,B2,Single-arm dumbbell military press,,3,Normal,8,8,12,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout C,3,,,Prisoner single-leg back extension,,3,Normal,8,8,15,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout C,3,,,Side lying hip raise,,1,Normal,1,1,30,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout C,3,,,Hanging leg raise,,1,Normal,8,8,20,,,,,,,,,
Gluteal Goddess Advanced,,12-week program for advanced lifters.,12 weeks,Advanced,"Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball",3,Weeks 9-12,,3,Week 12,,12,Workout C,3,,,Landmine Core Rotation (Not in ExRx.net Exercise Library),,1,Normal,8,8,12,,,,,,,,,
