"Program Name","Program Arthur","Program Description","Program Length","Program Level","Program Equipment","Days Per Week","Mesocycle Name","Mesocycle Description","Mesocycle Order","Microcycle Name","Microcycle Description","Microcycle Order","Workout Name","Workout Day","Workout Notes","Exercise Name","Sets","Set Type","Target Repetitions","Target Min Repetitions","Target Max Repetitions","Target Weight (lbs)","Target Weight (kg)","Weight Increment (lbs)","Weight Increment (kg)","Target RPE","Target RIR","Percentage of 1RM","Progression Scheme ID","Advanced Exercise Sets"
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Side lying hip raise","1", "Straight Set","12 reps","12","12",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Barbell American hip thrust (constant tension method)","3", "Straight Set","20 reps","20","20","","","","","","",,"constant tension method"
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Dumbbell deficit Bulgarian split squat","3", "Straight Set","12 reps (each side)","12","12",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Barbell American deadlift","3", "Straight Set","8 reps","8","8",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Half-kneeling anti-rotation press","1", "Straight Set","15 reps (each side)","15","15",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Bodyweight shoulder and foot elevated single-leg hip thrust (pause rep method)","3", "Straight Set","6 reps (each side)","6","6","","","","","","",,"3 second pause at top"
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Barbell high box squat","3", "Straight Set","6 reps","6","6",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Single-leg 45-degree hyper extension","3", "Straight Set","12 reps (each side)","12","12",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Cable hip rotation","1", "Straight Set","15 reps (each side)","15","15",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Barbell hip thrust (rest pause method)","3", "Straight Set","10 reps","10","10","","","","","","",,"6 reps, 1,1,1, and 1"
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Dumbbell high step up","3", "Straight Set","8 reps (each side)","8","8",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Russian kettlebell swing","3", "Straight Set","20 reps","20","20",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 9-12",,"3","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Side lying hip raise","1", "Straight Set","15 reps (each side)","15","15",,,,,,,,
